3.6900081484941147e+10 3.6892094261620461e+10 3.6866850888772408e+10 3.6787168598430313e+10 3.6536626952352440e+10 3.5758491589936340e+10 3.3432836987407124e+10 2.7248213255844246e+10 1.5388832896336611e+10 4.5189345679650450e+09 1.0531016790287569e+09 2.0695284936644629e+08 3.2217788718985934e+07
3.6892094261620461e+10 3.6884109144484856e+10 3.6858872427512863e+10 3.6779211140310303e+10 3.6528735468486877e+10 3.5750804374700066e+10 3.3425754384671989e+10 2.7242691628816975e+10 1.5386065450173964e+10 4.5182535864269876e+09 1.0529467334047194e+09 2.0692559855427772e+08 3.2213946536259066e+07
3.6866850888772408e+10 3.6858872427512863e+10 3.6833656744157127e+10 3.6754061830195702e+10 3.6503794647577911e+10 3.5726509076648590e+10 3.3403369774569901e+10 2.7225240083535732e+10 1.5377318215316448e+10 4.5161010448380566e+09 1.0524569554043084e+09 2.0683945694681606e+08 3.2201800837091167e+07
3.6787168598430313e+10 3.6779211140310303e+10 3.6754061830195702e+10 3.6674676362383759e+10 3.6425067085695290e+10 3.5649818531462646e+10 3.3332708728438469e+10 2.7170147067869160e+10 1.5349698972830542e+10 4.5093032137996225e+09 1.0509101705961132e+09 2.0656738327054971e+08 3.2163436223657388e+07
3.6536626952352440e+10 3.6528735468486877e+10 3.6503794647577911e+10 3.6425067085695290e+10 3.6177524416356316e+10 3.5408674645407646e+10 3.3110506190581604e+10 2.6996859688843189e+10 1.5262777021831644e+10 4.4878972824934587e+09 1.0460390279868197e+09 2.0571029976000145e+08 3.2042549875783399e+07
3.5758491589936340e+10 3.5750804374700066e+10 3.5726509076648590e+10 3.5649818531462646e+10 3.5408674645407646e+10 3.4659638502722359e+10 3.2420132727859947e+10 2.6458067825983150e+10 1.4992031141378994e+10 4.4211023137092991e+09 1.0308350798682055e+09 2.0303250649360898e+08 3.1664562150238615e+07
3.3432836987407124e+10 3.3425754384671989e+10 3.3403369774569901e+10 3.3332708728438469e+10 3.3110506190581604e+10 3.2420132727859947e+10 3.0354415818115108e+10 2.4842223557163586e+10 1.4175515432773438e+10 4.2185228662498345e+09 9.8468650799134922e+08 1.9487932695902446e+08 3.0510800476801880e+07
2.7248213255844246e+10 2.7242691628816975e+10 2.7225240083535732e+10 2.7170147067869160e+10 2.6996859688843189e+10 2.6458067825983150e+10 2.4842223557163586e+10 2.0500875205027885e+10 1.1944528571323780e+10 3.6551812924752350e+09 8.5607114891925287e+08 1.7193592602678037e+08 2.7238785057013795e+07
1.5388832896336611e+10 1.5386065450173964e+10 1.5377318215316448e+10 1.5349698972830542e+10 1.5262777021831644e+10 1.4992031141378994e+10 1.4175515432773438e+10 1.1944528571323780e+10 7.3412022542053490e+09 2.4298213605125284e+09 5.7507428901018310e+08 1.2033760085700548e+08 1.9710041000328321e+07
4.5189345679650450e+09 4.5182535864269876e+09 4.5161010448380566e+09 4.5093032137996225e+09 4.4878972824934587e+09 4.4211023137092991e+09 4.2185228662498345e+09 3.6551812924752350e+09 2.4298213605125284e+09 9.3339844835972691e+08 2.3000500047746935e+08 5.2015404255495436e+07 9.1474938201685455e+06
1.0531016790287569e+09 1.0529467334047194e+09 1.0524569554043084e+09 1.0509101705961132e+09 1.0460390279868197e+09 1.0308350798682055e+09 9.8468650799134922e+08 8.5607114891925287e+08 5.7507428901018310e+08 2.3000500047746935e+08 6.1044816272448786e+07 1.4188972945622271e+07 2.6683800695516448e+06
2.0695284936644629e+08 2.0692559855427772e+08 2.0683945694681606e+08 2.0656738327054971e+08 2.0571029976000145e+08 2.0303250649360898e+08 1.9487932695902446e+08 1.7193592602678037e+08 1.2033760085700548e+08 5.2015404255495436e+07 1.4188972945622271e+07 3.4527914367739079e+06 6.7163037224210426e+05
3.2217788718985934e+07 3.2213946536259066e+07 3.2201800837091167e+07 3.2163436223657388e+07 3.2042549875783399e+07 3.1664562150238615e+07 3.0510800476801880e+07 2.7238785057013795e+07 1.9710041000328321e+07 9.1474938201685455e+06 2.6683800695516448e+06 6.7163037224210426e+05 1.3940263621768070e+05
