6.1164687090651025e+12 1.3402139468370350e+13 2.0403476006128512e+13 1.3384372876939900e+13 1.1810401227352656e+13 3.7621699700342261e+12 1.0269502861936038e+12 5.3606698642628436e+11 1.5030450960453070e+11 3.6626817256128075e+10 7.5729260325509863e+09 1.4051710492055066e+09 2.4841998701413801e+08
1.3402139468370350e+13 8.0891202299459570e+12 2.0865632205634824e+13 1.7738974082482426e+13 1.4842117963163146e+13 5.0139570479213389e+12 1.4434894714046208e+12 6.8517105262586194e+11 1.9253284086828857e+11 4.6910530124411430e+10 9.6989424741317883e+09 1.7996382726238587e+09 3.1815387671648067e+08
2.0403476006128512e+13 2.0865632205634824e+13 6.4057384617798594e+12 1.0022604843913598e+13 8.1273600809041338e+12 3.2788314220506709e+12 1.0113038671579891e+12 4.0459360187757825e+11 1.1389480414423315e+11 2.7726675271136086e+10 5.7336502693092117e+09 1.0638654461859955e+09 1.8806717878557983e+08
1.3384372876939900e+13 1.7738974082482426e+13 1.0022604843913598e+13 1.8754487498891160e+12 2.5203691408849526e+12 1.3210235895671396e+12 4.6601338831576135e+11 1.5329351986320999e+11 4.3158064601232903e+10 1.0481415138638472e+10 2.1684593749806638e+09 4.0235760756185836e+08 7.1111242906427398e+07
1.1810401227352656e+13 1.4842117963163146e+13 8.1273600809041338e+12 2.5203691408849526e+12 3.1521403518232751e+11 3.0800113471226404e+11 1.1267378027343759e+11 3.6484094062037422e+10 1.0196013879649338e+10 2.4646694001172614e+09 5.0960267573445034e+08 9.4555426711612672e+07 1.6700630408173198e+07
3.7621699700342261e+12 5.0139570479213389e+12 3.2788314220506709e+12 1.3210235895671396e+12 3.0800113471226404e+11 3.4088644105957561e+10 2.3915954581084656e+10 7.1114454395481405e+09 1.9190688890062721e+09 4.5802521696269292e+08 9.4268101365446240e+07 1.7480159264600612e+07 3.0834572925434182e+06
1.0269502861936038e+12 1.4434894714046208e+12 1.0113038671579891e+12 4.6601338831576135e+11 1.1267378027343759e+11 2.3915954581084656e+10 2.5442476575581956e+09 1.0962323006928797e+09 3.4715015185832125e+08 7.5526142833228722e+07 1.5054666359781578e+07 2.7663346152172950e+06 4.8624510330701229e+05
5.3606698642628436e+11 6.8517105262586194e+11 4.0459360187757825e+11 1.5329351986320999e+11 3.6484094062037422e+10 7.1114454395481405e+09 1.0962323006928797e+09 9.4565250699233219e+07 3.6060840002579100e+07 7.9926633133452358e+06 1.4649628638884304e+06 2.6140522705220550e+05 4.5506331057098934e+04
1.5030450960453070e+11 1.9253284086828857e+11 1.1389480414423315e+11 4.3158064601232903e+10 1.0196013879649338e+10 1.9190688890062721e+09 3.4715015185832125e+08 3.6060840002579100e+07 2.5230807364132591e+06 7.0390290771284257e+05 1.2722697370792985e+05 2.0759957067556235e+04 3.5049603795516027e+03
3.6626817256128075e+10 4.6910530124411430e+10 2.7726675271136086e+10 1.0481415138638472e+10 2.4646694001172614e+09 4.5802521696269292e+08 7.5526142833228722e+07 7.9926633133452358e+06 7.0390290771284257e+05 5.3241887034049490e+04 9.3338612164504448e+03 1.4651406365227672e+03 2.2513454551956352e+02
7.5729260325509863e+09 9.6989424741317883e+09 5.7336502693092117e+09 2.1684593749806638e+09 5.0960267573445034e+08 9.4268101365446240e+07 1.5054666359781578e+07 1.4649628638884304e+06 1.2722697370792985e+05 9.3338612164504448e+03 6.6162650999350160e+02 8.9643283783383438e+01 1.2993681212806454e+01
1.4051710492055066e+09 1.7996382726238587e+09 1.0638654461859955e+09 4.0235760756185836e+08 9.4555426711612672e+07 1.7480159264600612e+07 2.7663346152172950e+06 2.6140522705220550e+05 2.0759957067556235e+04 1.4651406365227672e+03 8.9643283783383438e+01 6.1353361352766980e+00 7.0163127226507793e-01
2.4841998701413801e+08 3.1815387671648067e+08 1.8806717878557983e+08 7.1111242906427398e+07 1.6700630408173198e+07 3.0834572925434182e+06 4.8624510330701229e+05 4.5506331057098934e+04 3.5049603795516027e+03 2.2513454551956352e+02 1.2993681212806454e+01 7.0163127226507793e-01 4.8135505252844324e-02
