3.6570606646801729e+12 4.5710276325650879e+12 4.0461053182496914e+12 2.4749403795432896e+12 1.3559971466901250e+12 5.4183119912501929e+11 2.0615166173873148e+11 6.2322438453295990e+10 1.4954138078998461e+10 2.5643987289216828e+09 3.1654770468010122e+08 3.4602400054521866e+07 3.1267089695378579e+06
4.5710276325650879e+12 4.9269438193478730e+12 4.3853980158361489e+12 2.8260504894425322e+12 1.5420593012997043e+12 6.2418268788656384e+11 2.3361102538374323e+11 7.0537986125564224e+10 1.6923682478811689e+10 2.9020530046450839e+09 3.7360339925336152e+08 3.9157917437963374e+07 3.5383421253676880e+06
4.0461053182496914e+12 4.3853980158361489e+12 3.1451600981950781e+12 2.1840116673967778e+12 1.1890845073810232e+12 5.0003761887150330e+11 1.8093148111426251e+11 5.4257391367168373e+10 1.3012505938301830e+10 2.2311199064779615e+09 2.7539063547785133e+08 3.0103674405023381e+07 2.7201739537041206e+06
2.4749403795432896e+12 2.8260504894425322e+12 2.1840116673967778e+12 1.3336647443254924e+12 7.1419474027113989e+11 3.2043545405398529e+11 1.1320129829304413e+11 3.3407457651426910e+10 8.0033646269393368e+09 1.3716989679479964e+09 1.6929104848105466e+08 1.8505956105259757e+07 1.6721666373339160e+06
1.3559971466901250e+12 1.5420593012997043e+12 1.1890845073810232e+12 7.1419474027113989e+11 3.1638519282834503e+11 1.5628727273408536e+11 5.5244366639777901e+10 1.6257378266143406e+10 3.8814961359642282e+09 6.6436681104702961e+08 8.1964902856445372e+07 8.9603893961919043e+06 8.0959356079575908e+05
5.4183119912501929e+11 6.2418268788656384e+11 5.0003761887150330e+11 3.2043545405398529e+11 1.5628727273408536e+11 6.3160598289343521e+10 2.4844791128722557e+10 7.0916812415005550e+09 1.6721231069602773e+09 2.8501984649650466e+08 3.5116660080120489e+07 3.8394216093738265e+06 3.4684267576884694e+05
2.0615166173873148e+11 2.3361102538374323e+11 1.8093148111426251e+11 1.1320129829304413e+11 5.5244366639777901e+10 2.4844791128722557e+10 8.8040467286223049e+09 2.6782523814869332e+09 6.0224876031585395e+08 1.0661863168257762e+08 1.2990269736851810e+07 1.3570033706356992e+06 1.2257886668932821e+05
6.2322438453295990e+10 7.0537986125564224e+10 5.4257391367168373e+10 3.3407457651426910e+10 1.6257378266143406e+10 7.0916812415005550e+09 2.6782523814869332e+09 8.4423213553622580e+08 2.2094838294997475e+08 3.3056402114756383e+07 3.8912769598101084e+06 4.0301413530612912e+05 3.6393644283255744e+04
1.4954138078998461e+10 1.6923682478811689e+10 1.3012505938301830e+10 8.0033646269393368e+09 3.8814961359642282e+09 1.6721231069602773e+09 6.0224876031585395e+08 2.2094838294997475e+08 5.1093193897641473e+07 9.6428449516528808e+06 1.0231390157081147e+06 1.0254804076587821e+05 9.2385238190109085e+03
2.5643987289216828e+09 2.9020530046450839e+09 2.2311199064779615e+09 1.3716989679479964e+09 6.6436681104702961e+08 2.8501984649650466e+08 1.0661863168257762e+08 3.3056402114756383e+07 9.6428449516528808e+06 1.7124912564283309e+06 2.3374521893313769e+05 2.1027157044875305e+04 1.8569756808746986e+03
3.1654770468010122e+08 3.7360339925336152e+08 2.7539063547785133e+08 1.6929104848105466e+08 8.1964902856445372e+07 3.5116660080120489e+07 1.2990269736851810e+07 3.8912769598101084e+06 1.0231390157081147e+06 2.3374521893313769e+05 3.1416384580661968e+04 3.6308437672793279e+03 2.8882976641010617e+02
3.4602400054521866e+07 3.9157917437963374e+07 3.0103674405023381e+07 1.8505956105259757e+07 8.9603893961919043e+06 3.8394216093738265e+06 1.3570033706356992e+06 4.0301413530612912e+05 1.0254804076587821e+05 2.1027157044875305e+04 3.6308437672793279e+03 4.1662185576739523e+02 4.2601053450019897e+01
3.1267089695378579e+06 3.5383421253676880e+06 2.7201739537041206e+06 1.6721666373339160e+06 8.0959356079575908e+05 3.4684267576884694e+05 1.2257886668932821e+05 3.6393644283255744e+04 9.2385238190109085e+03 1.8569756808746986e+03 2.8882976641010617e+02 4.2601053450019897e+01 4.4159527661134099e+00
