6.1165606520582031e+12 1.3402558734784113e+13 2.0405162819285148e+13 1.3387654125902584e+13 1.1819362033688516e+13 3.7711249967808032e+12 1.0346353628974867e+12 5.4859820789227435e+11 1.6101678006245609e+11 4.4023510353477638e+10 1.1233407309236729e+10 2.7251534756585045e+09 6.3918187477125382e+08
1.3402558734784113e+13 8.0895047488056895e+12 2.0867696347417379e+13 1.7743611236056539e+13 1.4853620384560707e+13 5.0259733584214199e+12 1.4543153102760408e+12 7.0119915919218774e+11 2.0625809551614172e+11 5.6384909333835236e+10 1.4387297779300156e+10 3.4902300308888564e+09 8.1861970390009725e+08
2.0405162819285148e+13 2.0867696347417379e+13 6.4067013608675508e+12 1.0025740030830535e+13 8.1340766343451436e+12 3.2868582739113916e+12 1.0189407717618607e+12 4.1407947852532605e+11 1.2202039128143697e+11 3.3328261371231190e+10 8.5056667843821764e+09 2.0633735095523489e+09 4.8392749827808648e+08
1.3387654125902584e+13 1.7743611236056539e+13 1.0025740030830535e+13 1.8763402095130674e+12 2.5228618260650796e+12 1.3244727158711460e+12 4.6960879289932977e+11 1.5691304386146735e+11 4.6244598753682716e+10 1.2601009486900087e+10 3.2173551963345828e+09 7.8050181608805454e+08 1.8301054492739716e+08
1.1819362033688516e+13 1.4853620384560707e+13 8.1340766343451436e+12 2.5228618260650796e+12 3.1568779059155078e+11 3.0896386336812579e+11 1.1360138301377328e+11 3.7364721069350128e+10 1.0930811372722486e+10 2.9646062262288532e+09 7.5648852767572701e+08 1.8351479663820228e+08 4.3002493301608317e+07
3.7711249967808032e+12 5.0259733584214199e+12 3.2868582739113916e+12 1.3244727158711460e+12 3.0896386336812579e+11 3.4250603582341309e+10 2.4151916841264793e+10 7.2948974605875072e+09 2.0607043050290444e+09 5.5182435430141532e+08 1.4016466332607818e+08 3.3980764440019257e+07 7.9524663651184207e+06
1.0346353628974867e+12 1.4543153102760408e+12 1.0189407717618607e+12 4.6960879289932977e+11 1.1360138301377328e+11 2.4151916841264793e+10 2.5824305500033932e+09 1.1302363910966334e+09 3.7466908157162428e+08 9.1456412787675470e+07 2.2498330689630374e+07 5.4050268192400802e+06 1.2604468198862746e+06
5.4859820789227435e+11 7.0119915919218774e+11 4.1407947852532605e+11 1.5691304386146735e+11 3.7364721069350128e+10 7.2948974605875072e+09 1.1302363910966334e+09 9.9036593744959533e+07 3.9533362957398541e+07 9.8311834681840744e+06 2.2238382767217532e+06 5.1880581378486234e+05 1.1982254305886937e+05
1.6101678006245609e+11 2.0625809551614172e+11 1.2202039128143697e+11 4.6244598753682716e+10 1.0930811372722486e+10 2.0607043050290444e+09 3.7466908157162428e+08 3.9533362957398541e+07 2.8954953559906259e+06 9.0633936971515522e+05 2.0217133852622582e+05 4.3130135435997567e+04 9.6608119339248296e+03
4.4023510353477638e+10 5.6384909333835236e+10 3.3328261371231190e+10 1.2601009486900087e+10 2.9646062262288532e+09 5.5182435430141532e+08 9.1456412787675470e+07 9.8311834681840744e+06 9.0633936971515522e+05 7.6916211859457879e+04 1.6641332187506840e+04 3.4152307021080123e+03 6.9624007287520601e+02
1.1233407309236729e+10 1.4387297779300156e+10 8.5056667843821764e+09 3.2173551963345828e+09 7.5648852767572701e+08 1.4016466332607818e+08 2.2498330689630374e+07 2.2238382767217532e+06 2.0217133852622582e+05 1.6641332187506840e+04 1.4558007952830908e+03 2.5788185917513238e+02 4.9591973009320654e+01
2.7251534756585045e+09 3.4902300308888564e+09 2.0633735095523489e+09 7.8050181608805454e+08 1.8351479663820228e+08 3.3980764440019257e+07 5.4050268192400802e+06 5.1880581378486234e+05 4.3130135435997567e+04 3.4152307021080123e+03 2.5788185917513238e+02 2.3075726244039160e+01 3.5010805146494022e+00
6.3918187477125382e+08 8.1861970390009725e+08 4.8392749827808648e+08 1.8301054492739716e+08 4.3002493301608317e+07 7.9524663651184207e+06 1.2604468198862746e+06 1.1982254305886937e+05 9.6608119339248296e+03 6.9624007287520601e+02 4.9591973009320654e+01 3.5010805146494022e+00 3.1866534727174534e-01
